country_iso3,year,BALANCE_COURANTE,CRDE,CROISSANCE_PIB,DETO,DETTE_PUBLIQUE,EMAG,EMIN,EMSE,EVNA,EXPO,EXPORT_MARCHANDISES_USD,FBCF,IDEE,IMPO,INFLATION_CPI,LFPRF,OUVERTURE_COM,POP_ACTIVE_TOTALE,RETO,SOBG,SOPR,TAAC,TACH,TAUX_EMPLOI_15P,TCER,UNFE,VAAG,VAIN,VASE,WSWF
PRT,1992,-0.171236849197464,-0.0777492667122609,1.08947689832507,48.21810685004,58.1,6.39533673180663,34.2758803735647,59.3288048117788,74.3121951219512,24.4586706502227,18350000000.0,24.179414659137,1.74123247233614,31.8486069476756,9.55926033177516,48.598,56.3072775978983,4748270.0,43.023843761807,-5.1942630882335,3.4795009905841,68.8,3.985,56.606,97.1678032103694,4.778,,,,83.01221416108
PRT,1993,0.245135265861298,0.122316595483017,-2.04327729359404,46.479271828314,57.2,6.29798372280154,33.6605079548731,60.0415083223253,74.5121951219512,23.6001482902129,15428000000.0,22.6713385886989,1.6144453804152,30.5750843731262,6.78377994665408,48.803,54.1752326633391,4749612.0,38.420959654137,-8.0583121741766,-0.70905178098629,68.336,5.301,55.45,94.5681451610577,6.284,,,,82.6339372686538
PRT,1994,-2.20261544389875,0.269089467950249,0.964838285067799,42.761601540411,60.4,6.40971778367312,33.2742629943175,60.3160192220094,74.9146341463415,25.1335659295225,17989000000.0,22.6947732611181,1.27368069158282,32.043794086164,5.42044019241626,49.148,57.1773600156865,4783077.0,35.392846441027,-7.3687550993843,-1.3817852367049,68.256,6.709,54.581,93.5488156177088,7.776,,,,81.6448153174594
PRT,1995,-0.111582055664553,0.346203938301886,4.28278017236022,42.592838248426,62.2,6.24193113298254,32.9420205663066,60.8160483007109,75.3121951219512,26.7697318737852,22783000000.0,23.2815275215569,0.579546715045669,33.1447402882201,4.22281614099488,49.08,59.9144721620053,4803848.0,37.449580752231,-5.143257496195,-0.58088477285364,68.023,7.064,54.145,96.4276458965312,7.793,4.80044172792782,24.8145536044126,58.5057679863327,81.524190388336
PRT,1996,-4.0005138112894,0.375996187340096,3.50424653058748,43.043728988168,63.3,6.68280478698213,32.1341119481215,61.1830832648963,75.2609756097561,26.5484648796224,24618000000.0,23.8237858649358,1.28145373512428,33.6613401675442,3.06897732509786,49.536,60.2098050471666,4863514.0,38.411643257772,-4.6320857303957,-0.46269803585737,68.258,7.298,54.23,97.2093565755409,8.458,4.59074611683019,25.4394109793019,57.8081147566446,81.2454267614801
PRT,1997,-5.66728405930872,0.446460604971181,4.40086766458026,42.407441935916,58.7,7.35083383858867,32.0675868681241,60.5815792932872,75.4121951219512,27.1541447475915,23955000000.0,25.9973618932139,2.31647209170026,35.1508067548668,2.33686298314114,50.474,62.3049515024583,4958056.0,38.753690234328,-3.6537517015877,-0.30537403658133,69.031,6.571,55.258,95.5565957097112,7.507,3.83106344355608,25.7156123620847,58.4485262329211,80.9092587369804
PRT,1998,-6.76039275351895,0.505389233382722,4.80796318953165,42.627531804148,55.6,7.75754049987658,36.6530412419177,55.5893977739791,75.7121951219512,27.3316272273762,24793000000.0,27.3482230413821,4.89835270210409,36.4992716296598,2.57275225909131,51.886,63.8308988570361,5119669.0,38.323212403034,-4.3043194011139,-1.5888369820769,70.546,4.64,57.758,95.9469312219251,5.668,3.54171643876714,25.3364915790029,58.5501692130929,79.8204197798316
PRT,1999,-8.85368265057396,0.565630442435222,3.90657779623113,42.495069952083,55.4,7.0325340704799,35.5831165145808,57.3843291309677,75.9634146341463,26.4819747246951,24541000000.0,27.5911355459617,0.581077558591109,36.8323550925286,2.34009490312169,52.28,63.3143298172237,5168078.0,39.566717640734,-2.9283523113493,-0.35922838249446,70.863,4.579,57.868,95.4367565804713,5.066,3.28917248565999,24.8681230004472,58.9529553552053,80.6524511496783
PRT,2000,-10.8233299998961,0.702859953319024,3.81617714108242,42.83081583466,54.2,6.9516259995263,35.7329720332496,57.3154218538425,76.3146341463415,28.2046205938904,24363000000.0,28.0030505913879,6.14861920837231,39.2483773924343,2.85303039287156,52.728,67.4529979863247,5230882.0,39.512998921461,-3.317816913199,-0.80029736595166,71.031,3.806,58.484,93.1458599648177,4.728,3.10974828415915,24.4615743968679,60.0222194629272,80.5982446348856
PRT,2001,-10.4344116184086,0.705230637323876,1.94367213427915,44.090067324568,57.4,7.27002556409339,34.7342024786989,57.9957719572078,76.8146341463415,27.4373261135265,24108000000.0,27.3815897887365,5.02761444190448,37.6546290635856,4.36990330551792,53.478,65.0919551771122,5335182.0,39.411305902187,-4.6787614223816,-2.1840195624971,71.796,3.829,59.097,95.3989399504049,4.951,2.96074957358316,24.1438842401402,60.5837971257288,79.9795777199513
PRT,2002,-8.31755894208289,0.547667939660689,0.770924781247714,44.172378646157,60.0,6.91822354911189,34.5591164152322,58.5226793718071,77.0658536585366,27.0733622325977,25908000000.0,25.8571046731868,0.436137292252839,35.2348971843795,3.60034658290915,54.08,62.3082594169772,5418600.0,40.47278158062,-3.6995970655372,-1.1790605923922,72.605,4.497,59.227,97.8027524618452,5.312,2.72289086156617,23.4969886519634,61.2380592224029,80.655930997802
PRT,2003,-6.66692325748196,0.375411414855816,-0.930521045062918,45.312207755577,63.9,7.13350862275027,33.9243408033794,58.9421505738704,77.219512195122,27.3671918978917,31757000000.0,23.7604429031882,6.26697257909762,33.7717555904736,3.21899090682895,54.783,61.1389474883653,5439706.0,39.744221519048,-5.5679862365285,-3.2132592316719,72.812,6.132,58.182,102.215861194383,7.254,2.65118079570935,22.629715019166,62.1322775884069,81.0602149046082
PRT,2004,-7.9833939998949,0.239128989611917,1.78873552917291,45.995949382719,67.1,6.70682178257643,32.1414686118193,61.1517096056042,77.6707317073171,27.6670515552519,35787000000.0,23.4240673865132,1.312247289237,35.5375421117759,2.365362040973,54.28,63.2045936670279,5415609.0,40.083580517102,-5.912368865617,-3.6387067897445,72.609,6.319,57.618,103.226460430777,7.181,2.60214117997755,22.2369566238035,62.5652601326721,81.8643231289359
PRT,2005,-9.60021052870913,0.185532266654625,0.781847569123585,46.720313813641,72.2,6.5633522915839,31.4101391801754,62.0265085282407,78.0707317073171,27.0841675459537,38738000000.0,23.1265756274961,1.70741232717781,35.8603370144983,2.27716394887838,55.269,62.944504560452,5461291.0,40.668831246645,-6.0514825669951,-3.7644881475058,73.193,7.582,57.154,102.424385477101,8.633,2.30349335448735,21.3833086063294,62.9727336595912,81.9722822060411
