cible,horizon,bloc,comparaison,n_previsions,rmse_modele,mae_modele,rmse_baseline,mae_baseline,biais_moyen_modele,gain_rmse_vs_baseline_pct,seuil_gain_atteint,statut,rmse_relative_modele,rmse_relative_baseline,derive_systematique,motif
DETTE_PUBLIQUE,4,interne,benchlearning_vs_modele_national,5,22.45796737181347,21.97289110624173,19.744393562642777,19.48097179780446,-21.97289110624173,,,evalue,0.3582955866594364,0.3150030881085319,True,
DETTE_PUBLIQUE,4,finale,benchlearning_vs_random_walk,4,25.978417736089828,25.835450230710887,8.550292392661207,8.225000000000005,-25.835450230710887,,,evalue,0.37486894280071903,0.12338084260694383,True,
DETTE_PUBLIQUE,4,finale,benchlearning_vs_modele_national,4,25.978417736089828,25.835450230710887,16.765650080476178,16.433247853309783,-25.835450230710887,,,evalue,0.37486894280071903,0.24192857258984385,True,
DETTE_PUBLIQUE,5,interne,benchlearning_vs_random_walk,1,,,,,,,,non_concluant,,,,n=1 < seuil minimal 4 : effectif insuffisant pour conclure.
DETTE_PUBLIQUE,5,interne,benchlearning_vs_modele_national,1,,,,,,,,non_concluant,,,,n=1 < seuil minimal 4 : effectif insuffisant pour conclure.
DETTE_PUBLIQUE,5,finale,benchlearning_vs_random_walk,4,28.166063038797915,28.087968865432952,9.106316489118974,9.000000000000005,-28.087968865432952,,,evalue,0.40643669608655003,0.13140427834226515,True,
DETTE_PUBLIQUE,5,finale,benchlearning_vs_modele_national,4,28.166063038797915,28.087968865432952,16.031883769594202,15.322254832841331,-28.087968865432952,,,evalue,0.40643669608655003,0.23134031413555847,True,
BALANCE_COURANTE,1,interne,benchlearning_vs_random_walk,14,7.532319261440928,7.2361408375784535,2.2557858897319925,1.9856437587801765,7.2361408375784535,,,evalue,1.753152069858735,0.5250355918908876,True,
BALANCE_COURANTE,1,interne,benchlearning_vs_modele_national,14,7.532319261440928,7.2361408375784535,3.858166744283741,3.119611915373853,7.2361408375784535,,,evalue,1.753152069858735,0.8979907487759936,True,
BALANCE_COURANTE,1,finale,benchlearning_vs_random_walk,4,5.208855228929694,5.093673697704508,1.584866977999292,1.3306872350097825,5.093673697704508,,,evalue,2.5121810413498165,0.7643661803227548,True,
BALANCE_COURANTE,1,finale,benchlearning_vs_modele_national,4,5.208855228929694,5.093673697704508,1.2189765809171702,1.0968181993912651,5.093673697704508,,,evalue,2.5121810413498165,0.5879007424552226,True,
BALANCE_COURANTE,2,interne,benchlearning_vs_random_walk,12,7.3767876940413135,7.221400458613316,3.0175619873686945,2.4657629101889302,7.221400458613316,,,evalue,1.593188381292916,0.6517124929581904,True,
BALANCE_COURANTE,2,interne,benchlearning_vs_modele_national,12,7.3767876940413135,7.221400458613316,4.407630059822854,3.32814507664714,7.221400458613316,,,evalue,1.593188381292916,0.9519299309670284,True,
BALANCE_COURANTE,2,finale,benchlearning_vs_random_walk,4,5.971152906751585,5.920251211973158,1.9448959421294687,1.831797525401375,5.920251211973158,,,evalue,2.879829918103614,0.9380047051566441,True,
BALANCE_COURANTE,2,finale,benchlearning_vs_modele_national,4,5.971152906751585,5.920251211973158,1.1934409494602627,1.1735198790165275,5.920251211973158,,,evalue,2.879829918103614,0.5755851517149285,True,
BALANCE_COURANTE,3,interne,benchlearning_vs_random_walk,10,8.330836734141855,8.15199499511338,3.3480474879923334,2.9149213943091508,8.15199499511338,,,evalue,1.7817537382209154,0.7160620616922906,True,
BALANCE_COURANTE,3,interne,benchlearning_vs_modele_national,10,8.330836734141855,8.15199499511338,4.478775567428899,3.743664346577922,8.15199499511338,,,evalue,1.7817537382209154,0.9578959910730932,True,
