cible,mediane,moyenne,borne_basse_68,borne_haute_68,borne_basse_95,borne_haute_95,scenario,horizon,distribution,annee_projetee,horizon_teste_backtest,n_tirages
BALANCE_COURANTE,3.5738235470003077,3.9805811447873065,0.4145673912877268,8.512053493043865,-0.12161152346760318,8.79221959943989,convergence_moderee,5,bootstrap_empirique,2029,True,10000
TACH,8.165243942863718,8.161673492068594,7.3954292791990985,8.748833822024384,5.906667452254626,9.756098910663628,convergence_moderee,5,bootstrap_empirique,2029,True,10000
FBCF,20.805779163616528,20.67865692792476,18.588733419016307,22.81279985281729,15.728984064955934,23.84883182806967,convergence_moderee,5,bootstrap_empirique,2029,True,10000
CROISSANCE_PIB,3.3842218300312634,3.3187534824270797,-4.716951746323495,11.376101614107629,-12.650784306056462,18.82347298750819,convergence_moderee,6,gaussienne,2030,False,10000
INFLATION_CPI,2.555163155400188,2.586067687756046,-2.150623262986017,7.312161343449974,-6.592440042679987,11.916395573072679,convergence_moderee,6,gaussienne,2030,False,10000
SOBG,-2.5507833895497547,-2.5813646707087705,-7.3664387740359345,2.132094961623323,-11.970720715026431,6.888468259552135,convergence_moderee,6,gaussienne,2030,False,10000
DETTE_PUBLIQUE,43.60702238120075,43.600199635480394,31.90661767937634,55.38614681554494,20.407925920260983,66.68382385699006,convergence_moderee,6,gaussienne,2030,False,10000
BALANCE_COURANTE,0.9955378002090145,1.1424900669378235,-6.032651232251494,8.494167415512662,-12.799277870857734,15.481784890910088,convergence_moderee,6,gaussienne,2030,False,10000
TACH,8.435656182520876,8.444865652265262,6.40979386626873,10.470806466211494,4.472493278112369,12.458679194205383,convergence_moderee,6,gaussienne,2030,False,10000
FBCF,21.06796756611591,21.045564065810566,15.766777366594965,26.36039333619454,10.57484617001874,31.178285303143177,convergence_moderee,6,gaussienne,2030,False,10000
CROISSANCE_PIB,4.662786137767048,4.35442227746123,1.3119542307847327,5.431974885719436,-1.092837144864517,14.921425386619926,convergence_moderee,6,bootstrap_empirique,2030,False,10000
INFLATION_CPI,3.0428338916395417,2.4105578964287755,0.6206672787942129,3.832962123127753,-2.6208099318779703,4.471871800908106,convergence_moderee,6,bootstrap_empirique,2030,False,10000
SOBG,-1.7639787488582015,-1.9720976965099184,-3.138509427708357,0.6647312102598364,-6.1785143466712285,1.1012562016732161,convergence_moderee,6,bootstrap_empirique,2030,False,10000
DETTE_PUBLIQUE,42.53769338897087,43.041145649755194,39.99639506169136,50.05552640095245,31.02069159215481,50.77972227628991,convergence_moderee,6,bootstrap_empirique,2030,False,10000
BALANCE_COURANTE,2.6954386912270403,3.1021962890140395,-0.4638174644855404,7.633668637270598,-0.9999963792408704,7.913834743666624,convergence_moderee,6,bootstrap_empirique,2030,False,10000
TACH,8.675406830619245,8.671836379824121,7.905592166954625,9.258996709779911,6.4168303400101525,10.266261798419155,convergence_moderee,6,bootstrap_empirique,2030,False,10000
FBCF,20.059131826689928,19.93200959099816,17.842086082089708,22.06615251589069,14.982336728029335,23.10218449114307,convergence_moderee,6,bootstrap_empirique,2030,False,10000
CROISSANCE_PIB,3.933640008493029,3.8629261110303683,-4.816627541698416,12.56585677073414,-13.386146135734204,20.60993723002659,convergence_moderee,7,gaussienne,2031,False,10000
INFLATION_CPI,10.699121273610105,10.732501983710748,5.616291013668362,15.837266566867887,0.8185805504960828,20.810407926354298,convergence_moderee,7,gaussienne,2031,False,10000
SOBG,-3.101811846028503,-3.1348434049312734,-8.303314152652911,1.9562748733282553,-13.276507046306499,7.093745208112867,convergence_moderee,7,gaussienne,2031,False,10000
DETTE_PUBLIQUE,40.86452557343114,40.857156165787,28.226644083605112,53.58743409230863,15.806637473314101,65.7903199923022,convergence_moderee,7,gaussienne,2031,False,10000
BALANCE_COURANTE,0.4390828032036857,0.5978093924891358,-7.152228979924745,8.538528491567845,-14.46102108788245,16.086017984520172,convergence_moderee,7,gaussienne,2031,False,10000
TACH,9.76770697328266,9.77765433751319,7.579525579564977,11.965920518431004,5.487001785112569,14.113068467025181,convergence_moderee,7,gaussienne,2031,False,10000
FBCF,24.4347659687144,24.41056742267846,18.708826122708345,30.15123914895625,13.100899487877516,35.35515724074564,convergence_moderee,7,gaussienne,2031,False,10000
CROISSANCE_PIB,5.20818822130731,4.8998243610014915,1.8573563143249947,5.977376969259698,-0.5474350613242551,15.46682747016019,convergence_moderee,7,bootstrap_empirique,2031,False,10000
INFLATION_CPI,11.188150189068926,10.55587419385816,8.765983576223597,11.978278420557137,5.524506365551414,12.61718809833749,convergence_moderee,7,bootstrap_empirique,2031,False,10000
SOBG,-2.3148903638344716,-2.5230093114861885,-3.6894210426846272,0.11381959528356633,-6.7294259616474985,0.5503445866969461,convergence_moderee,7,bootstrap_empirique,2031,False,10000
DETTE_PUBLIQUE,39.785989059483086,40.28944132026741,37.24469073220357,47.303822071464666,28.268987262667025,48.02801794680212,convergence_moderee,7,bootstrap_empirique,2031,False,10000
BALANCE_COURANTE,2.1518336075413926,2.5585912053283915,-1.0074225481711883,7.09006355358495,-1.5436014629265182,7.370229659980976,convergence_moderee,7,bootstrap_empirique,2031,False,10000
TACH,10.005732841093703,10.00216239029858,9.235918177429083,10.58932272025437,7.747156350484611,11.596587808893613,convergence_moderee,7,bootstrap_empirique,2031,False,10000
FBCF,23.427016125309237,23.299893889617472,21.209970380709017,25.434036814509998,18.350221026648644,26.47006878976238,convergence_moderee,7,bootstrap_empirique,2031,False,10000
CROISSANCE_PIB,3.3855494702014237,3.3099531339760695,-5.968880019919182,12.61377735953665,-15.130080748053667,21.2132610939125,convergence_moderee,8,gaussienne,2032,False,10000
INFLATION_CPI,2.2719583998317265,2.307643879981395,-3.1618157109765894,7.764866768641937,-8.290783937871204,13.081378512411455,convergence_moderee,8,gaussienne,2032,False,10000
SOBG,-2.3118571864680115,-2.3471694082866503,-7.872497051583147,3.095464966796092,-13.189063887694736,8.587651774647185,convergence_moderee,8,gaussienne,2032,False,10000
DETTE_PUBLIQUE,37.063302190269965,37.055423962113444,23.552838581818197,50.6646635162434,10.275293016910625,63.710097278435,convergence_moderee,8,gaussienne,2032,False,10000
BALANCE_COURANTE,0.14862530210877017,0.3183111636165781,-7.966828357504531,8.807296956006493,-15.780255780114542,16.875902616836168,convergence_moderee,8,gaussienne,2032,False,10000
TACH,9.652334815354724,9.662968995026755,7.313070508096136,12.002323943614966,5.076068475949544,14.297721652858938,convergence_moderee,8,gaussienne,2032,False,10000
FBCF,25.21978890467294,25.193919570808774,19.098501727235284,31.33095579071496,13.103375979320681,36.894178238803626,convergence_moderee,8,gaussienne,2032,False,10000
CROISSANCE_PIB,4.656359593006378,4.34799573270056,1.305527686024063,5.425548340958766,-1.0992636896251868,14.914998841859259,convergence_moderee,8,bootstrap_empirique,2032,False,10000
INFLATION_CPI,2.7622514776847167,2.12997548247395,0.34008486483938793,3.552379709172928,-2.9013923458327953,4.191289386953281,convergence_moderee,8,bootstrap_empirique,2032,False,10000
SOBG,-1.52482695085516,-1.7329458985068766,-2.8993576297053156,0.9038830082628779,-5.9393625486681865,1.3404079996762577,convergence_moderee,8,bootstrap_empirique,2032,False,10000
DETTE_PUBLIQUE,35.97619552406752,36.47964778485184,33.43489719678801,43.4940285360491,24.45919372725146,44.21822441138656,convergence_moderee,8,bootstrap_empirique,2032,False,10000
BALANCE_COURANTE,1.8733365141409872,2.280094111927986,-1.2859196415715937,6.811566460184545,-1.8220985563269236,7.09173256658057,convergence_moderee,8,bootstrap_empirique,2032,False,10000
TACH,9.888755296817502,9.885184846022378,9.118940633152882,10.472345175978168,7.630178806208409,11.479610264617412,convergence_moderee,8,bootstrap_empirique,2032,False,10000
FBCF,24.213049788639992,24.085927552948228,21.996004044039772,26.220070477840753,19.1362546899794,27.256102453093135,convergence_moderee,8,bootstrap_empirique,2032,False,10000
CROISSANCE_PIB,2.838816298400011,2.758634275433307,-7.083054491493546,12.62683007672566,-16.799975229506085,21.74795997164654,convergence_moderee,9,gaussienne,2033,False,10000
INFLATION_CPI,6.848979893948453,6.886830061454043,1.0855921121657541,12.67508902798151,-4.354500208425541,18.31410128739752,convergence_moderee,9,gaussienne,2033,False,10000
SOBG,-2.838820091008976,-2.8762743582690513,-8.736769325547698,2.8965111529409695,-14.375840019216723,8.721854956003183,convergence_moderee,9,gaussienne,2033,False,10000
DETTE_PUBLIQUE,35.09351450097704,35.08515837814722,20.763503849211567,49.51993674142344,6.680540089522295,63.35670875657186,convergence_moderee,9,gaussienne,2033,False,10000
BALANCE_COURANTE,0.667046128241672,0.8470251632571568,-7.940692344434947,9.85095429204994,-16.228083616689645,18.409002958289147,convergence_moderee,9,gaussienne,2033,False,10000
TACH,7.2342414542834454,7.245520705121115,4.753076972308143,9.726781326744662,2.380378012619725,12.161418255334382,convergence_moderee,9,gaussienne,2033,False,10000
FBCF,22.682351970406923,22.654913398306732,16.189746461272275,29.164223289531396,9.830955355647552,35.06491176697047,convergence_moderee,9,gaussienne,2033,False,10000
CROISSANCE_PIB,4.106115530310703,3.7977516700048843,0.7552836233283875,4.875304278263091,-1.6495077523208623,14.364754779163583,convergence_moderee,9,bootstrap_empirique,2033,False,10000
INFLATION_CPI,7.34046029908021,6.708184303869443,4.918293686234881,8.13058853056842,1.6768164755626973,8.769498208348773,convergence_moderee,9,bootstrap_empirique,2033,False,10000
SOBG,-2.051687711952022,-2.259806659603739,-3.4262183908021777,0.37702224716601584,-6.4662233097650486,0.8135472385793956,convergence_moderee,9,bootstrap_empirique,2033,False,10000
DETTE_PUBLIQUE,33.998358571798754,34.501810832583075,31.45706024451924,41.51619158378033,22.481356774982693,42.24038745911779,convergence_moderee,9,bootstrap_empirique,2033,False,10000
BALANCE_COURANTE,2.4029908007742105,2.8097483985612093,-0.7562653549383702,7.341220746817768,-1.2924442696937002,7.621386853213794,convergence_moderee,9,bootstrap_empirique,2033,False,10000
TACH,7.469154123923109,7.465583673127985,6.699339460258488,8.052744003083774,5.210577633314016,9.060009091723018,convergence_moderee,9,bootstrap_empirique,2033,False,10000
FBCF,21.676562150276126,21.54943991458436,19.459516405675906,23.683582839476887,16.599767051615533,24.71961481472927,convergence_moderee,9,bootstrap_empirique,2033,False,10000
CROISSANCE_PIB,3.2320281537154623,3.147508880390552,-7.226541961603724,13.549500589921955,-17.469075753418362,23.164015690656036,convergence_moderee,10,gaussienne,2034,False,10000
INFLATION_CPI,-0.27820943868051873,-0.23831185896833132,-6.35335358175346,5.863048814738041,-12.087714386639933,11.807089645860337,convergence_moderee,10,gaussienne,2034,False,10000
SOBG,-3.156999145014634,-3.196479409226148,-9.373983513410987,2.8885708104548997,-15.318085939644238,9.029022334196211,convergence_moderee,10,gaussienne,2034,False,10000
DETTE_PUBLIQUE,35.51477027324982,35.5059621463997,20.409612755232196,50.721554528956474,5.564865526490108,65.3067928730721,convergence_moderee,10,gaussienne,2034,False,10000
BALANCE_COURANTE,0.2656104511071649,0.4553250116832029,-8.807742574465232,9.946299657590098,-17.543420001573708,18.96727502821748,convergence_moderee,10,gaussienne,2034,False,10000
TACH,7.0473122937757715,7.059201668091574,4.43193528959119,9.674680012363456,1.9308909847487123,12.241012668996868,convergence_moderee,10,gaussienne,2034,False,10000
FBCF,23.638317971482348,23.609395176955896,16.79451085220814,30.470810261000178,10.091756499209975,36.690682044939706,convergence_moderee,10,gaussienne,2034,False,10000
CROISSANCE_PIB,4.496006702455308,4.187642842149489,1.1451747954729923,5.265195450407695,-1.2596165801762575,14.754645951308188,convergence_moderee,10,bootstrap_empirique,2034,False,10000
INFLATION_CPI,0.21439396851299902,-0.4178820266977676,-2.2077726443323296,1.0045222000012104,-5.4492498550045125,1.6434318777815635,convergence_moderee,10,bootstrap_empirique,2034,False,10000
SOBG,-2.3697701562862346,-2.577889103937951,-3.7443008351363902,0.058939802831803334,-6.784305754099261,0.4954647942451831,convergence_moderee,10,bootstrap_empirique,2034,False,10000
DETTE_PUBLIQUE,34.41200116186038,34.9154534226447,31.870702834580868,41.92983417384196,22.89499936504432,42.65403004917942,convergence_moderee,10,bootstrap_empirique,2034,False,10000
BALANCE_COURANTE,2.01217999474994,2.4189375925369387,-1.1470761609626412,6.950409940793497,-1.6832550757179712,7.230576047189523,convergence_moderee,10,bootstrap_empirique,2034,False,10000
TACH,7.280798839535033,7.27722838873991,6.510984175870413,7.864388718695699,5.022222348925941,8.871653807334944,convergence_moderee,10,bootstrap_empirique,2034,False,10000
FBCF,22.633426017739694,22.50630378204793,20.416380273139474,24.640446706940455,17.5566309190791,25.676478682192837,convergence_moderee,10,bootstrap_empirique,2034,False,10000
CROISSANCE_PIB,5.070446321788537,5.0437189807996345,1.763156058490687,8.333117581230418,-1.4758175208468292,11.373494212870709,tendance_nationale_seule,1,gaussienne,2025,True,10000
INFLATION_CPI,1.9348335773625862,1.9474502998644505,0.01370431676835445,3.8768699553736052,-1.7996597900954086,5.756540708512277,tendance_nationale_seule,1,gaussienne,2025,True,10000
SOBG,-4.007816959267666,-4.020301715021028,-5.973800037447247,-2.0960398779510205,-7.853490268670253,-0.15425861026361745,tendance_nationale_seule,1,gaussienne,2025,True,10000
DETTE_PUBLIQUE,66.97005621785179,66.96727084357519,62.19338600059664,71.77886363133393,57.49906474736688,76.39112096971672,tendance_nationale_seule,1,gaussienne,2025,True,10000
BALANCE_COURANTE,-2.13318656719476,-2.0731935555229333,-5.002432724753635,0.9281161540746506,-7.764896482171866,3.780799042821064,tendance_nationale_seule,1,gaussienne,2025,True,10000
TACH,9.287409384768733,9.291169135047955,8.460354557443631,10.118256008922472,7.66945490421416,10.929801651785711,tendance_nationale_seule,1,gaussienne,2025,True,10000
FBCF,26.980340870686135,26.97119467998607,24.816139034307923,29.14096464372763,22.69654199909968,31.10786080287399,tendance_nationale_seule,1,gaussienne,2025,True,10000
CROISSANCE_PIB,6.378671497139576,6.070307636833758,3.027839590157261,7.147860245091964,0.6230482145080112,16.637310745992455,tendance_nationale_seule,1,bootstrap_empirique,2025,True,10000
INFLATION_CPI,2.4124734814593074,1.780197486248541,-0.009693131386021125,3.2026017129475193,-3.251170342058204,3.841511390727872,tendance_nationale_seule,1,bootstrap_empirique,2025,True,10000
SOBG,-3.2218752514510536,-3.4299941991027705,-4.596405930301209,-0.7931652923330157,-7.63641084926408,-0.35664030091963594,tendance_nationale_seule,1,bootstrap_empirique,2025,True,10000
DETTE_PUBLIQUE,65.96872937399876,66.47218163478307,63.42743104671924,73.48656238598033,54.451727577182695,74.21075826131779,tendance_nationale_seule,1,bootstrap_empirique,2025,True,10000
BALANCE_COURANTE,-0.5281887064318393,-0.12143110864484039,-3.68744486214442,4.410041239611719,-4.22362377689975,4.690207346007744,tendance_nationale_seule,1,bootstrap_empirique,2025,True,10000
TACH,9.539898397066072,9.536327946270948,8.770083733401451,10.123488276226738,7.281321906456979,11.130753364865981,tendance_nationale_seule,1,bootstrap_empirique,2025,True,10000
FBCF,25.963485246584362,25.836363010892594,23.746439501984142,27.970505935785123,20.88669014792377,29.006537911037505,tendance_nationale_seule,1,bootstrap_empirique,2025,True,10000
CROISSANCE_PIB,3.5386505014465417,3.500852333333865,-1.1385642436137613,8.152764446114155,-5.719164607681004,12.452506313302079,tendance_nationale_seule,2,gaussienne,2026,True,10000
INFLATION_CPI,1.9000360935532976,1.9178788336281318,-0.8168509618508605,4.646490277958403,-3.381335075298168,7.304746149843162,tendance_nationale_seule,2,gaussienne,2026,True,10000
SOBG,-4.005120649575609,-4.022776760484929,-6.785440582133176,-1.3014595729435565,-9.443724000188972,1.4446338309819902,tendance_nationale_seule,2,gaussienne,2026,True,10000
DETTE_PUBLIQUE,60.82093064118618,60.816991527107916,54.065698836960294,67.6216113041729,47.42692605450651,74.14432818526869,tendance_nationale_seule,2,gaussienne,2026,True,10000
BALANCE_COURANTE,-2.046408934926647,-1.9615660041727434,-6.104135764733298,2.2829268920222145,-10.010849476038302,6.317229722437052,tendance_nationale_seule,2,gaussienne,2026,True,10000
TACH,9.483157397382856,9.488474487218872,8.313525243753562,10.658151961512974,7.195024227680265,11.805850816134962,tendance_nationale_seule,2,gaussienne,2026,True,10000
FBCF,27.13935961120707,27.126424944274987,24.078716022488244,30.19494305422808,21.081153148530944,32.97655427827242,tendance_nationale_seule,2,gaussienne,2026,True,10000
CROISSANCE_PIB,4.8383996363846276,4.530035776078809,1.4875677294023117,5.607588384337015,-0.9172236462469381,15.097038885237506,tendance_nationale_seule,2,bootstrap_empirique,2026,True,10000
INFLATION_CPI,2.3805424592693942,1.7482664640586278,-0.0416241535759343,3.170670690757606,-3.2831013642481173,3.809580368537959,tendance_nationale_seule,2,bootstrap_empirique,2026,True,10000
SOBG,-3.218932345670959,-3.427051293322676,-4.593463024521115,-0.7902223865529212,-7.633467943483986,-0.35369739513954146,tendance_nationale_seule,2,bootstrap_empirique,2026,True,10000
DETTE_PUBLIQUE,59.80017115748975,60.30362341827407,57.25887283021024,67.31800416947132,48.28316936067369,68.0422000448088,tendance_nationale_seule,2,bootstrap_empirique,2026,True,10000
BALANCE_COURANTE,-0.4142911014714816,-0.007533503684482872,-3.5735472571840625,4.523938844572076,-4.109726171939393,4.804104950968101,tendance_nationale_seule,2,bootstrap_empirique,2026,True,10000
TACH,9.732006229927332,9.728435779132209,8.962191566262712,10.315596109087998,7.47342973931824,11.322861197727242,tendance_nationale_seule,2,bootstrap_empirique,2026,True,10000
FBCF,26.124795790146965,25.997673554455197,23.907750045546745,28.131816479347727,21.048000691486372,29.167848454600108,tendance_nationale_seule,2,bootstrap_empirique,2026,True,10000
CROISSANCE_PIB,3.6555996080993474,3.609306495555352,-2.0727951633103783,9.306711997847428,-7.682861967096183,14.572798797993537,tendance_nationale_seule,3,gaussienne,2027,True,10000
INFLATION_CPI,1.8559710572483223,1.8778238616465486,-1.471522430008119,5.219676734110445,-4.612361195717919,8.475361980047879,tendance_nationale_seule,3,gaussienne,2027,True,10000
SOBG,1.99813631649763,1.9765120852127174,-1.407046261730058,5.309431354083792,-4.662765244699197,8.672695166903878,tendance_nationale_seule,3,gaussienne,2027,True,10000
DETTE_PUBLIQUE,49.618976119596326,49.61415170983115,41.34554061230932,57.94807488356126,33.21473769466498,65.93673893122268,tendance_nationale_seule,3,gaussienne,2027,True,10000
BALANCE_COURANTE,-1.0854806515488429,-0.9815697072341678,-6.05516077586259,4.216851199038638,-10.839888357778593,9.157842900229783,tendance_nationale_seule,3,gaussienne,2027,True,10000
TACH,9.632175604158862,9.63868768266625,8.199674622586683,11.071244170490225,6.829796239504633,12.476882456590504,tendance_nationale_seule,3,gaussienne,2027,True,10000
FBCF,27.297857602856386,27.28201593586816,23.549350064415453,31.040167753805417,19.87810030786242,34.44693183465899,tendance_nationale_seule,3,gaussienne,2027,True,10000
CROISSANCE_PIB,4.948844848477375,4.640480988171556,1.59801294149506,5.718033596429763,-0.8067784341541899,15.207484097330255,tendance_nationale_seule,3,bootstrap_empirique,2027,True,10000
INFLATION_CPI,2.3386769363249718,1.7064009411142056,-0.08348967652035721,3.1288051678131827,-3.3249668871925406,3.7677148455935363,tendance_nationale_seule,3,bootstrap_empirique,2027,True,10000
SOBG,2.784513840235757,2.57639489258404,1.4099831613856013,5.213223799353795,-1.6300217575772695,5.649748790767175,tendance_nationale_seule,3,bootstrap_empirique,2027,True,10000
DETTE_PUBLIQUE,48.58330544690039,49.08675770768471,46.04200711962088,56.10113845888197,37.06630365008433,56.82533433421943,tendance_nationale_seule,3,bootstrap_empirique,2027,True,10000
BALANCE_COURANTE,0.5674470688663342,0.9742046666533329,-2.5918090868462467,5.5056770149098915,-3.127988001601577,5.785843121305917,tendance_nationale_seule,3,bootstrap_empirique,2027,True,10000
TACH,9.878231228537873,9.87466077774275,9.108416564873252,10.461821107698539,7.61965473792878,11.469086196337782,tendance_nationale_seule,3,bootstrap_empirique,2027,True,10000
FBCF,26.285052344121286,26.157930108429518,24.068006599521066,28.292073033322048,21.208257245460693,29.32810500857443,tendance_nationale_seule,3,bootstrap_empirique,2027,True,10000
CROISSANCE_PIB,3.5396090520785934,3.4861543701007873,-3.074971474517106,10.064951570962354,-9.552918633192137,16.145704834242935,tendance_nationale_seule,4,gaussienne,2028,True,10000
INFLATION_CPI,1.8860052101979603,1.9112386552016885,-1.9562533109905031,5.770077966219998,-5.582981524718029,9.529419472497342,tendance_nationale_seule,4,gaussienne,2028,True,10000
SOBG,-2.482690320656196,-2.507659832162919,-6.414656477015357,1.3408638419770955,-10.17403693946137,5.224426377351901,tendance_nationale_seule,4,gaussienne,2028,True,10000
DETTE_PUBLIQUE,51.81912396295597,51.81355321440275,42.26578352844565,61.43673878992024,32.87714102198615,70.66125346668586,tendance_nationale_seule,4,gaussienne,2028,True,10000
BALANCE_COURANTE,-0.7162409632097053,-0.5962549398660529,-6.454733278327455,5.406364479329116,-11.97966079316392,11.111730256821943,tendance_nationale_seule,4,gaussienne,2028,True,10000
TACH,9.9159010701612,9.923420570719646,8.261791415510999,11.577594318468678,6.679992109052057,13.200685604195158,tendance_nationale_seule,4,gaussienne,2028,True,10000
FBCF,27.69353804260271,27.675245661202585,23.365134369846285,32.0147855886857,19.125940299429796,35.94857790697842,tendance_nationale_seule,4,gaussienne,2028,True,10000
CROISSANCE_PIB,4.827371255709457,4.519007395403638,1.4765393487271412,5.596560003661844,-0.9282520269221086,15.086010504562335,tendance_nationale_seule,4,bootstrap_empirique,2028,True,10000
INFLATION_CPI,2.3705653648121996,1.7382893696014332,-0.051601248033129155,3.160693596300411,-3.2930784587053124,3.799603274080764,tendance_nationale_seule,4,bootstrap_empirique,2028,True,10000
SOBG,-1.6961532772194174,-1.9042722248711343,-3.070683956069573,0.7325566818986204,-6.110688875032444,1.1690816733120002,tendance_nationale_seule,4,bootstrap_empirique,2028,True,10000
DETTE_PUBLIQUE,50.77088257644031,51.27433483722463,48.229584249160794,58.28871558842189,39.25388077962425,59.012911463759345,tendance_nationale_seule,4,bootstrap_empirique,2028,True,10000
BALANCE_COURANTE,0.9542303034380213,1.36098790122502,-2.2050258522745594,5.892460249481578,-2.7412047670298896,6.172626355877604,tendance_nationale_seule,4,bootstrap_empirique,2028,True,10000
TACH,10.159601911129702,10.156031460334578,9.389787247465081,10.743191790290368,7.901025420520609,11.750456878929612,tendance_nationale_seule,4,bootstrap_empirique,2028,True,10000
FBCF,26.682215320486424,26.555093084794656,24.465169575886204,28.689236009687185,21.60542022182583,29.725267984939567,tendance_nationale_seule,4,bootstrap_empirique,2028,True,10000
CROISSANCE_PIB,3.791856371375684,3.7320922200666806,-3.603469478681486,11.087411095722581,-10.846034579405975,17.885899921272113,tendance_nationale_seule,5,gaussienne,2029,True,10000
INFLATION_CPI,1.9046916445252613,1.9329034936926797,-2.391083975727352,6.247217000535378,-6.445889386632928,10.450288579871676,tendance_nationale_seule,5,gaussienne,2029,True,10000
SOBG,-4.821648415052632,-4.8495651775996285,-9.217720220476455,-0.5467849034024701,-13.420835354133397,3.79517000858228,tendance_nationale_seule,5,gaussienne,2029,True,10000
DETTE_PUBLIQUE,49.994987273100435,49.98875898687517,39.31402796121921,60.74780754035143,28.81720653077548,71.06112847869764,tendance_nationale_seule,5,gaussienne,2029,True,10000
BALANCE_COURANTE,-1.9380310455288454,-1.803882593255703,-8.353860498010564,4.907249938934656,-14.530917244977223,11.2860427964221,tendance_nationale_seule,5,gaussienne,2029,True,10000
TACH,9.497247088933552,9.50565414613632,7.6478962739152765,11.355076619417535,5.879390885913167,13.169747843703506,tendance_nationale_seule,5,gaussienne,2029,True,10000
FBCF,27.140654851344145,27.120203347203624,22.30135242817258,31.971956481667,17.56178937253993,36.37006999820151,tendance_nationale_seule,5,gaussienne,2029,True,10000
CROISSANCE_PIB,5.074787922658929,4.766424062353111,1.7239560156766145,5.843976670611317,-0.6808353599726353,15.33342717151181,tendance_nationale_seule,5,bootstrap_empirique,2029,True,10000
INFLATION_CPI,2.390885448682962,1.7586094534721952,-0.031281164162366704,3.1810136801711737,-3.2727583748345497,3.8199233579515264,tendance_nationale_seule,5,bootstrap_empirique,2029,True,10000
SOBG,-4.034970831940067,-4.243089779591783,-5.409501510790222,-1.6062608728220287,-8.449506429753093,-1.169735881408649,tendance_nationale_seule,5,bootstrap_empirique,2029,True,10000
DETTE_PUBLIQUE,48.93567086538308,49.439123126167395,46.39437253810357,56.45350387736466,37.41866906856702,57.17769975270212,tendance_nationale_seule,5,bootstrap_empirique,2029,True,10000
BALANCE_COURANTE,-0.25210360437386914,0.15465399341312966,-3.41135976008645,4.686126341669688,-3.94753867484178,4.966292448065714,tendance_nationale_seule,5,bootstrap_empirique,2029,True,10000
TACH,9.738873324070534,9.73530287327541,8.969058660405913,10.3224632032312,7.480296833461441,11.329728291870444,tendance_nationale_seule,5,bootstrap_empirique,2029,True,10000
FBCF,26.130638270209275,26.003516034517506,23.913592525609054,28.137658959410036,21.05384317154868,29.173690934662417,tendance_nationale_seule,5,bootstrap_empirique,2029,True,10000
CROISSANCE_PIB,3.508477280708203,3.4430089331040197,-4.592696295646555,11.50035706478457,-12.526528855379523,18.947728438185127,tendance_nationale_seule,6,gaussienne,2030,False,10000
INFLATION_CPI,1.952558087974546,1.983462620330404,-2.753228330411659,6.7095562760243315,-7.19504511010563,11.313790505647036,tendance_nationale_seule,6,gaussienne,2030,False,10000
SOBG,-4.0507351985800994,-4.081316479739116,-8.866390583066279,0.6321431525929783,-13.470672524056775,5.388516450521791,tendance_nationale_seule,6,gaussienne,2030,False,10000
DETTE_PUBLIQUE,59.59852915236376,59.591706406643404,47.89812445053935,71.37765358670796,36.39943269142399,82.67533062815308,tendance_nationale_seule,6,gaussienne,2030,False,10000
BALANCE_COURANTE,-1.1128164645620835,-0.9658641978332747,-8.141005497022592,6.385813150741564,-14.907632135628832,13.37343062613899,tendance_nationale_seule,6,gaussienne,2030,False,10000
TACH,9.457052851317284,9.46626232106167,7.431190535065138,11.492203135007902,5.4938899469087765,13.48007586300179,tendance_nationale_seule,6,gaussienne,2030,False,10000
FBCF,24.549168524237736,24.526765023932384,19.247978324716787,29.841594294316362,14.05604712814056,34.659486261265,tendance_nationale_seule,6,gaussienne,2030,False,10000
CROISSANCE_PIB,4.787041588443987,4.478677728138169,1.4362096814616723,5.556230336396375,-0.9685816941875776,15.045680837296867,tendance_nationale_seule,6,bootstrap_empirique,2030,False,10000
INFLATION_CPI,2.4402288242138996,1.8079528290031333,0.01806221136857089,3.230357055702111,-3.2234149993036123,3.869266733482464,tendance_nationale_seule,6,bootstrap_empirique,2030,False,10000
SOBG,-3.2639305578885462,-3.4720495055402627,-4.638461236738702,-0.8352205987705084,-7.678466155701573,-0.3986956073571286,tendance_nationale_seule,6,bootstrap_empirique,2030,False,10000
DETTE_PUBLIQUE,58.52920016013388,59.032652420918204,55.98790183285437,66.04703317211546,47.01219836331782,66.77122904745292,tendance_nationale_seule,6,bootstrap_empirique,2030,False,10000
BALANCE_COURANTE,0.5870844264559424,0.9938420242429411,-2.5721717292566386,5.5253143724994995,-3.1083506440119684,5.805480478895525,tendance_nationale_seule,6,bootstrap_empirique,2030,False,10000
TACH,9.696803499415653,9.693233048620531,8.926988835751033,10.280393378576319,7.43822700880656,11.287658467215563,tendance_nationale_seule,6,bootstrap_empirique,2030,False,10000
FBCF,23.54033278481175,23.41321054911998,21.32328704021153,25.54735347401251,18.463537686151156,26.58338544926489,tendance_nationale_seule,6,bootstrap_empirique,2030,False,10000
CROISSANCE_PIB,3.271800788461378,3.2010868909987162,-5.4784667617300675,11.904017550702488,-14.047985355765856,19.948098009994936,tendance_nationale_seule,7,gaussienne,2031,False,10000
INFLATION_CPI,18.086907282435156,18.1202879925358,13.004077022493412,23.22505257569294,8.206366559321133,28.198193935179344,tendance_nationale_seule,7,gaussienne,2031,False,10000
