cible,horizon,modele,bloc,baseline_comparaison,n_previsions,rmse_modele,mae_modele,rmse_baseline,mae_baseline,biais_moyen_modele,gain_rmse_vs_baseline_pct,seuil_gain_atteint,statut,dm_pvalue_hln,dm_statut,rmse_relative_modele,rmse_relative_baseline,derive_systematique,famille,verdict
DETTE_PUBLIQUE,1,panel_leave_one_country_out,interne,random_walk,14,3.828635903581357,2.334424188300764,4.144186978682999,2.8285714285714296,0.3799292808896791,,,evalue,0.3448977576271468,calcule,0.0700299224590266,0.0758016954553984,False,niveau_ratio,"RMSE relative < baseline et pas de derive, DM non significatif ou non calcule"
DETTE_PUBLIQUE,1,panel_leave_one_country_out,finale,random_walk,4,5.4191342198584005,4.0641203797502925,2.2433234274174554,2.125,2.7003987660885045,,,evalue,,non_calcule,0.0781981849907417,0.0323711894288233,False,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,2,elasticnet,interne,random_walk,12,8.356960322466884,7.6193082127968195,5.572850856309244,4.366666666666666,-6.77076834197027,,,evalue,0.02617047016841,calcule,0.1482826022025767,0.0988824638114903,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,2,elasticnet,finale,random_walk,4,9.944051128381028,9.21584590901614,4.940394721072401,3.575000000000003,2.919413075346325,,,evalue,,non_calcule,0.1434928012753395,0.0712899671150418,False,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,2,panel_avec_effets_fixes,interne,random_walk,12,6.844376560171538,5.632752816746979,5.572850856309244,4.366666666666666,-5.632752816746979,,,evalue,0.1772271059058092,calcule,0.1214439135325424,0.0988824638114903,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,2,panel_avec_effets_fixes,finale,random_walk,4,6.952225818138909,5.254567898058996,4.940394721072401,3.575000000000003,-3.896014260675054,,,evalue,,non_calcule,0.1003207188764633,0.0712899671150418,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,2,panel_leave_one_country_out,interne,random_walk,12,4.586600733258955,3.448450873414607,5.572850856309244,4.366666666666666,-1.4071669213710445,,,evalue,0.2190383376941793,calcule,0.0813828312865702,0.0988824638114903,False,niveau_ratio,"RMSE relative < baseline et pas de derive, DM non significatif ou non calcule"
DETTE_PUBLIQUE,2,panel_leave_one_country_out,finale,random_walk,4,6.9190235037528325,5.475134803976596,4.940394721072401,3.575000000000003,0.955497455181229,,,evalue,,non_calcule,0.0998416090007623,0.0712899671150418,False,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,3,elasticnet,interne,random_walk,10,13.1903234864319,12.792633319654955,7.563398706930636,6.3100000000000005,-12.792633319654955,,,evalue,0.0154582960503066,calcule,0.2241727309046889,0.1285417863176518,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,3,elasticnet,finale,random_walk,4,21.949340339613773,19.660215666977116,7.374957626996922,6.300000000000004,-2.848321636912029,,,evalue,,non_calcule,0.3167292978299246,0.1064207449783105,False,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,3,panel_avec_effets_fixes,interne,random_walk,10,10.55316014219999,9.154764607269511,7.563398706930636,6.3100000000000005,-9.154764607269511,,,evalue,0.0646420518719697,calcule,0.1793535034364376,0.1285417863176518,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,3,panel_avec_effets_fixes,finale,random_walk,4,10.888597960126024,9.80462045333535,7.374957626996922,6.300000000000004,-7.28855329373653,,,evalue,,non_calcule,0.1571226256872442,0.1064207449783105,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,3,panel_leave_one_country_out,interne,random_walk,10,7.711061359023277,7.170827879662156,7.563398706930636,6.3100000000000005,-2.2923828412403813,,,evalue,0.9003715034238222,calcule,0.1310513487257524,0.1285417863176518,False,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,3,panel_leave_one_country_out,finale,random_walk,4,9.940801197363127,8.284241650185924,7.374957626996922,6.300000000000004,-0.5252723078142605,,,evalue,,non_calcule,0.1434459047238546,0.1064207449783105,False,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,4,elasticnet,interne,random_walk,8,17.884038125440814,17.489547533402202,9.406713028470678,8.0625,-17.489547533402202,,,evalue,0.2504636406872473,calcule,0.2934816512892851,0.1543665727749034,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,4,elasticnet,finale,random_walk,4,16.765650080476178,16.433247853309783,8.550292392661207,8.225000000000005,-10.835370199475346,,,evalue,,non_calcule,0.2419285725898438,0.1233808426069438,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,4,panel_avec_effets_fixes,interne,random_walk,8,13.31501176466616,11.7930261149781,9.406713028470678,8.0625,-11.7930261149781,,,evalue,0.3172389737024308,calcule,0.2185027571637523,0.1543665727749034,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,4,panel_avec_effets_fixes,finale,random_walk,4,11.814492137981947,11.225581126231807,8.550292392661207,8.225000000000005,-8.728532688007887,,,evalue,,non_calcule,0.1704832920343715,0.1233808426069438,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,4,panel_leave_one_country_out,interne,random_walk,8,10.540166814595066,9.308465975400235,9.406713028470678,8.0625,-1.135276055810901,,,evalue,0.0038112076329723,calcule,0.1729668400343805,0.1543665727749034,False,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,4,panel_leave_one_country_out,finale,random_walk,4,10.286750970222023,8.46139983055562,8.550292392661207,8.225000000000005,0.7695318060158911,,,evalue,,non_calcule,0.1484379649382687,0.1233808426069438,False,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,5,elasticnet,interne,random_walk,6,17.396383212166633,16.8991381887683,9.770278058138024,8.583333333333334,-16.8991381887683,,,evalue,,non_calcule,0.2807377602824093,0.1576698987327277,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,5,elasticnet,finale,random_walk,4,16.031883769594202,15.322254832841333,9.106316489118974,9.000000000000005,-15.322254832841333,,,evalue,,non_calcule,0.2313403141355584,0.1314042783422651,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,5,panel_avec_effets_fixes,interne,random_walk,6,14.723174812937902,12.912802235469297,9.770278058138024,8.583333333333334,-12.912802235469297,,,evalue,,non_calcule,0.2375983025218596,0.1576698987327277,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,5,panel_avec_effets_fixes,finale,random_walk,4,10.906924923315644,10.743440611564544,9.106316489118974,9.000000000000005,-10.743440611564544,,,evalue,,non_calcule,0.1573870840305287,0.1314042783422651,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,5,panel_leave_one_country_out,interne,random_walk,6,11.175263095625608,9.35689809732524,9.770278058138024,8.583333333333334,0.0064986985347405,,,evalue,,non_calcule,0.1803431376378527,0.1576698987327277,False,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
DETTE_PUBLIQUE,5,panel_leave_one_country_out,finale,random_walk,4,3.6348124139108577,3.5536603272838114,9.106316489118974,9.000000000000005,-2.2251379904047788,,,evalue,,non_calcule,0.0524503955831292,0.1314042783422651,True,niveau_ratio,RMSE relative < baseline MAIS derive systematique detectee (biais > 0.5*RMSE) : a ne pas retenir tel quel
BALANCE_COURANTE,1,elasticnet,interne,random_walk,14,3.858166744283741,3.1196119153738544,2.2557858897319925,1.9856437587801763,2.517653500365322,,,evalue,0.0433569827469111,calcule,0.8979907487759936,0.5250355918908876,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
BALANCE_COURANTE,1,elasticnet,finale,random_walk,4,1.2189765809171702,1.0968181993912651,1.584866977999292,1.3306872350097825,-0.2342470435972669,,,evalue,,non_calcule,0.5879007424552226,0.7643661803227548,False,niveau_ratio,"RMSE relative < baseline et pas de derive, DM non significatif ou non calcule"
BALANCE_COURANTE,1,panel_avec_effets_fixes,interne,random_walk,14,2.407318885101174,1.9125285247061108,2.2557858897319925,1.9856437587801763,1.121047553533002,,,evalue,0.5234866543318832,calcule,0.5603049923587264,0.5250355918908876,False,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
BALANCE_COURANTE,1,panel_avec_effets_fixes,finale,random_walk,4,1.314580545013235,1.1064015777228426,1.584866977999292,1.3306872350097825,0.1199413735861344,,,evalue,,non_calcule,0.6340096196507544,0.7643661803227548,False,niveau_ratio,"RMSE relative < baseline et pas de derive, DM non significatif ou non calcule"
BALANCE_COURANTE,1,panel_leave_one_country_out,interne,random_walk,14,2.394479379464347,1.9454484267218,2.2557858897319925,1.9856437587801763,1.084412592227872,,,evalue,0.4846235578742841,calcule,0.5573165893049157,0.5250355918908876,False,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
BALANCE_COURANTE,1,panel_leave_one_country_out,finale,random_walk,4,1.313580805385422,1.1676865844136035,1.584866977999292,1.3306872350097825,0.253184683009187,,,evalue,,non_calcule,0.6335274547932385,0.7643661803227548,False,niveau_ratio,"RMSE relative < baseline et pas de derive, DM non significatif ou non calcule"
BALANCE_COURANTE,2,elasticnet,interne,random_walk,12,4.407630059822854,3.32814507664714,3.0175619873686945,2.4657629101889302,2.399803090052437,,,evalue,0.3032574169981015,calcule,0.9519299309670284,0.6517124929581904,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
BALANCE_COURANTE,2,elasticnet,finale,random_walk,4,1.1934409494602627,1.1735198790165275,1.9448959421294687,1.831797525401375,-0.5509369135103855,,,evalue,,non_calcule,0.5755851517149285,0.938004705156644,False,niveau_ratio,"RMSE relative < baseline et pas de derive, DM non significatif ou non calcule"
BALANCE_COURANTE,2,panel_avec_effets_fixes,interne,random_walk,12,3.400984990881877,2.676442781602542,3.0175619873686945,2.4657629101889302,1.8280016604521123,,,evalue,0.6261333108642373,calcule,0.7345215827210785,0.6517124929581904,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
BALANCE_COURANTE,2,panel_avec_effets_fixes,finale,random_walk,4,1.5530332893819545,1.4085691203691129,1.9448959421294687,1.831797525401375,-0.3014907668528019,,,evalue,,non_calcule,0.7490130968704544,0.938004705156644,False,niveau_ratio,"RMSE relative < baseline et pas de derive, DM non significatif ou non calcule"
BALANCE_COURANTE,2,panel_leave_one_country_out,interne,random_walk,12,3.180314610003821,2.5160542312749654,3.0175619873686945,2.4657629101889302,1.206391902722148,,,evalue,0.7897527957804233,calcule,0.6868626962935369,0.6517124929581904,False,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
BALANCE_COURANTE,2,panel_leave_one_country_out,finale,random_walk,4,1.5607168609485955,1.346553456298744,1.9448959421294687,1.831797525401375,-0.1061974715070814,,,evalue,,non_calcule,0.7527188099247095,0.938004705156644,False,niveau_ratio,"RMSE relative < baseline et pas de derive, DM non significatif ou non calcule"
BALANCE_COURANTE,3,elasticnet,interne,random_walk,10,4.478775567428899,3.743664346577922,3.348047487992333,2.9149213943091508,1.1241526797189718,,,evalue,0.5661291783853009,calcule,0.9578959910730932,0.7160620616922906,False,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
BALANCE_COURANTE,3,elasticnet,finale,random_walk,4,1.4513694128069283,1.2809950973146536,1.3837900672361274,0.9903469284497975,-1.2809950973146536,,,evalue,,non_calcule,0.6999815818643469,0.6673887100588698,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
BALANCE_COURANTE,3,panel_avec_effets_fixes,interne,random_walk,10,3.54130259793498,2.825675879552719,3.348047487992333,2.9149213943091508,2.6037502899349,,,evalue,0.9045762571994296,calcule,0.7573944062765318,0.7160620616922906,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
BALANCE_COURANTE,3,panel_avec_effets_fixes,finale,random_walk,4,1.3315245031391485,1.00586918266578,1.3837900672361274,0.9903469284497975,1.00586918266578,,,evalue,,non_calcule,0.6421815285440816,0.6673887100588698,True,niveau_ratio,RMSE relative < baseline MAIS derive systematique detectee (biais > 0.5*RMSE) : a ne pas retenir tel quel
BALANCE_COURANTE,3,panel_leave_one_country_out,interne,random_walk,10,3.637389600632225,2.867231209499498,3.348047487992333,2.9149213943091508,2.6451111226128483,,,evalue,0.864889933788684,calcule,0.7779449682085193,0.7160620616922906,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
BALANCE_COURANTE,3,panel_leave_one_country_out,finale,random_walk,4,1.4874214384632916,1.1959006693215557,1.3837900672361274,0.9903469284497975,1.1959006693215557,,,evalue,,non_calcule,0.7173691289117587,0.6673887100588698,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
BALANCE_COURANTE,4,elasticnet,interne,random_walk,8,5.361092682441037,5.137258471459848,3.248134037669326,2.805425503420193,4.630189628470308,,,evalue,0.0185981874780452,calcule,1.4043922495647363,0.8508814412014942,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
BALANCE_COURANTE,4,elasticnet,finale,random_walk,4,1.8990595987427263,1.7028547891322825,1.3839392756205324,1.1083247898876574,-1.7028547891322825,,,evalue,,non_calcule,0.9158982752790308,0.6674606718351217,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
BALANCE_COURANTE,4,panel_avec_effets_fixes,interne,random_walk,8,2.362103061448937,1.962063713657444,3.248134037669326,2.805425503420193,1.5775304879615806,,,evalue,0.3585963753149159,calcule,0.6187766988317699,0.8508814412014942,True,niveau_ratio,RMSE relative < baseline MAIS derive systematique detectee (biais > 0.5*RMSE) : a ne pas retenir tel quel
BALANCE_COURANTE,4,panel_avec_effets_fixes,finale,random_walk,4,1.3310681462617913,1.0396781381234663,1.3839392756205324,1.1083247898876574,1.0396781381234663,,,evalue,,non_calcule,0.6419614319883128,0.6674606718351217,True,niveau_ratio,RMSE relative < baseline MAIS derive systematique detectee (biais > 0.5*RMSE) : a ne pas retenir tel quel
BALANCE_COURANTE,4,panel_leave_one_country_out,interne,random_walk,8,2.438734755299196,1.9684832733097168,3.248134037669326,2.805425503420193,1.5603819691273957,,,evalue,0.4355003456287718,calcule,0.6388511432200953,0.8508814412014942,True,niveau_ratio,RMSE relative < baseline MAIS derive systematique detectee (biais > 0.5*RMSE) : a ne pas retenir tel quel
BALANCE_COURANTE,4,panel_leave_one_country_out,finale,random_walk,4,1.5302722536347606,1.2882466103079968,1.3839392756205324,1.1083247898876574,1.2882466103079968,,,evalue,,non_calcule,0.7380356670950956,0.6674606718351217,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
BALANCE_COURANTE,5,elasticnet,interne,random_walk,6,9.301703199238013,8.443637311757486,3.1397633005130854,2.692847325692941,8.443637311757486,,,evalue,,non_calcule,3.06248188488471,1.0337319977522872,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
BALANCE_COURANTE,5,elasticnet,finale,random_walk,4,2.1916051174749325,1.766585735461397,2.3266476207571976,1.9890892798601327,-1.286228485472685,,,evalue,,non_calcule,1.0569901800432773,1.1221198873612968,True,niveau_ratio,RMSE relative < baseline MAIS derive systematique detectee (biais > 0.5*RMSE) : a ne pas retenir tel quel
BALANCE_COURANTE,5,panel_avec_effets_fixes,interne,random_walk,6,1.0287468950401786,0.7556838170872361,3.1397633005130854,2.692847325692941,0.3254626414091152,,,evalue,,non_calcule,0.3387034248147185,1.0337319977522872,False,niveau_ratio,"RMSE relative < baseline et pas de derive, DM non significatif ou non calcule"
BALANCE_COURANTE,5,panel_avec_effets_fixes,finale,random_walk,4,1.3106950499397856,0.9546410719697578,2.3266476207571976,1.9890892798601327,0.7845063496125375,,,evalue,,non_calcule,0.6321356825511849,1.1221198873612968,True,niveau_ratio,RMSE relative < baseline MAIS derive systematique detectee (biais > 0.5*RMSE) : a ne pas retenir tel quel
BALANCE_COURANTE,5,panel_leave_one_country_out,interne,random_walk,6,0.9714383202543704,0.7171795677394744,3.1397633005130854,2.692847325692941,0.2607244130983547,,,evalue,,non_calcule,0.3198352166628527,1.0337319977522872,False,niveau_ratio,"RMSE relative < baseline et pas de derive, DM non significatif ou non calcule"
BALANCE_COURANTE,5,panel_leave_one_country_out,finale,random_walk,4,1.5365888639660372,1.1140042675571191,2.3266476207571976,1.9890892798601327,1.0933852443248986,,,evalue,,non_calcule,0.7410821078238943,1.1221198873612968,True,niveau_ratio,RMSE relative < baseline MAIS derive systematique detectee (biais > 0.5*RMSE) : a ne pas retenir tel quel
TACH,1,elasticnet,interne,random_walk,14,0.678481968027582,0.4826622637616716,0.5861112156774145,0.3172142857142853,0.1242257334429927,-15.759935977919712,False,evalue,0.0123176507729763,calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,1,elasticnet,finale,random_walk,4,1.2803118166120746,1.1850712873168665,0.7092647601566002,0.6249999999999996,0.7535799492969297,-80.51253756487093,False,evalue,,non_calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,1,panel_avec_effets_fixes,interne,random_walk,14,0.6020133096095466,0.3491120493216794,0.5861112156774145,0.3172142857142853,-0.1447265854845076,-2.7131529830482344,False,evalue,0.5527709581428351,calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,1,panel_avec_effets_fixes,finale,random_walk,4,0.804538120099621,0.680907608353976,0.7092647601566002,0.6249999999999996,0.5011744567767313,-13.43269330369454,False,evalue,,non_calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,1,panel_leave_one_country_out,interne,random_walk,14,0.5782074789288032,0.4146929094677742,0.5861112156774145,0.3172142857142853,0.0372043691565218,1.3485046075216915,False,evalue,0.9167228769762028,calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,1,panel_leave_one_country_out,finale,random_walk,4,1.0292295724759035,0.8500889947277748,0.7092647601566002,0.6249999999999996,0.7520759289851058,-45.11218240261331,False,evalue,,non_calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,2,elasticnet,interne,random_walk,12,0.7200644252766386,0.5433899658692649,0.6555159545477642,0.4253333333333333,0.1576558886181892,-9.846971729834692,False,evalue,0.5705131586782284,calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,2,elasticnet,finale,random_walk,4,1.738535760630715,1.537519661607475,1.399901871561003,1.2752499999999998,0.9092968254838388,-24.18983044090855,False,evalue,,non_calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,2,panel_avec_effets_fixes,interne,random_walk,12,0.75212908293696,0.4387017079100612,0.6555159545477642,0.4253333333333333,-0.4324131421115786,-14.738486183124024,False,evalue,0.4037969396436431,calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,2,panel_avec_effets_fixes,finale,random_walk,4,1.2089940225334783,1.0261378882620955,1.399901871561003,1.2752499999999998,0.1896502446273182,13.637230787801354,True,evalue,,non_calcule,,,,variation,"gain >= seuil observe, DM non significatif ou non calcule (n insuffisant) : amelioration observee non confirmee statistiquement"
TACH,2,panel_leave_one_country_out,interne,random_walk,12,0.6676889312185392,0.379869728518542,0.6555159545477642,0.4253333333333333,-0.2296285610732275,-1.857006925052349,False,evalue,0.8560945730216938,calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,2,panel_leave_one_country_out,finale,random_walk,4,1.3892043786439046,1.212931787654969,1.399901871561003,1.2752499999999998,0.5203785897065707,0.7641601982551723,False,evalue,,non_calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,3,elasticnet,interne,random_walk,10,0.6373851711959398,0.4986912424918081,0.7389577795787792,0.4905999999999998,0.1856111071849511,13.745387245363023,True,evalue,0.689408514224165,calcule,,,,variation,"gain >= seuil observe, DM non significatif ou non calcule (n insuffisant) : amelioration observee non confirmee statistiquement"
TACH,3,elasticnet,finale,random_walk,4,1.5134788403677877,1.2300394559981864,1.5033028636971324,1.3104999999999998,0.8145516744786079,-0.6769079549033188,False,evalue,,non_calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,3,panel_avec_effets_fixes,interne,random_walk,10,0.8160965676317664,0.5668054642619371,0.7389577795787792,0.4905999999999998,-0.5668054642619371,-10.438862704301984,False,evalue,0.3546890478868019,calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,3,panel_avec_effets_fixes,finale,random_walk,4,1.26776472581434,1.1222891476361596,1.5033028636971324,1.3104999999999998,0.0416334930025348,15.668042918745195,True,evalue,,non_calcule,,,,variation,"gain >= seuil observe, DM non significatif ou non calcule (n insuffisant) : amelioration observee non confirmee statistiquement"
TACH,3,panel_leave_one_country_out,interne,random_walk,10,0.8244458887497966,0.6387902995837417,0.7389577795787792,0.4905999999999998,-0.6387902995837417,-11.568740668749356,False,evalue,0.2808347386769203,calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,3,panel_leave_one_country_out,finale,random_walk,4,1.6754358033071053,1.408724942060437,1.5033028636971324,1.3104999999999998,0.4146828564939024,-11.450316750321324,False,evalue,,non_calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,4,elasticnet,interne,random_walk,8,0.7349142460584492,0.5535818795132517,0.7638362062641437,0.5419999999999998,-0.32687586672391,3.786408652602273,False,evalue,0.4982348015938176,calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,4,elasticnet,finale,random_walk,4,0.8666018960998395,0.800852067329552,1.2479846753866812,0.96325,0.3108505871227804,30.55989282630192,True,evalue,,non_calcule,,,,variation,"gain >= seuil observe, DM non significatif ou non calcule (n insuffisant) : amelioration observee non confirmee statistiquement"
TACH,4,panel_avec_effets_fixes,interne,random_walk,8,0.9290801857517578,0.7285109416365991,0.7638362062641437,0.5419999999999998,-0.7285109416365991,-21.633431111600213,False,evalue,0.1022267261022813,calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,4,panel_avec_effets_fixes,finale,random_walk,4,1.0686153525947322,0.8667791521335251,1.2479846753866812,0.96325,-0.1173749511205772,14.372718377841656,True,evalue,,non_calcule,,,,variation,"gain >= seuil observe, DM non significatif ou non calcule (n insuffisant) : amelioration observee non confirmee statistiquement"
TACH,4,panel_leave_one_country_out,interne,random_walk,8,1.3103716815135955,1.1698733640643195,0.7638362062641437,0.5419999999999998,-1.1698733640643195,-71.55139685280292,False,evalue,0.0653837381892508,calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,4,panel_leave_one_country_out,finale,random_walk,4,1.4902492490081882,1.258251683504276,1.2479846753866812,0.96325,-0.1066057447185118,-19.4124638226381,False,evalue,,non_calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,5,elasticnet,interne,random_walk,6,0.6874096140741032,0.3804097956489982,0.7737555600231033,0.5449999999999999,-0.1704500074163076,11.159331242339888,True,evalue,,non_calcule,,,,variation,"gain >= seuil observe, DM non significatif ou non calcule (n insuffisant) : amelioration observee non confirmee statistiquement"
TACH,5,elasticnet,finale,random_walk,4,0.6730670884433286,0.6007746381428953,0.6616966827784461,0.4769999999999998,0.0828533984415269,-1.718371265991322,False,evalue,,non_calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,5,panel_avec_effets_fixes,interne,random_walk,6,0.8367904532364788,0.7024963869780532,0.7737555600231033,0.5449999999999999,-0.628544811032277,-8.14661586554459,False,evalue,,non_calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
TACH,5,panel_avec_effets_fixes,finale,random_walk,4,0.4944141526164313,0.3944413172220145,0.6616966827784461,0.4769999999999998,-0.0411417149796076,25.28084763242276,True,evalue,,non_calcule,,,,variation,"gain >= seuil observe, DM non significatif ou non calcule (n insuffisant) : amelioration observee non confirmee statistiquement"
TACH,5,panel_leave_one_country_out,interne,random_walk,6,0.5593180687628339,0.4533462333588402,0.7737555600231033,0.5449999999999999,-0.1614550645329261,27.713854651185528,True,evalue,,non_calcule,,,,variation,"gain >= seuil observe, DM non significatif ou non calcule (n insuffisant) : amelioration observee non confirmee statistiquement"
TACH,5,panel_leave_one_country_out,finale,random_walk,4,0.7059248459044655,0.535788087098628,0.6616966827784461,0.4769999999999998,0.535788087098628,-6.684053929408647,False,evalue,,non_calcule,,,,variation,baseline non battue au seuil de 10% sur ce bloc
FBCF,1,elasticnet,interne,random_walk,14,2.6651234549610754,2.06524632368015,1.5646599021625756,1.3427704550083852,-1.7363014512306283,,,evalue,0.0920505385982077,calcule,0.0941575133243824,0.0552786721049481,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
FBCF,1,elasticnet,finale,random_walk,4,1.1619901710497924,0.986695830700146,1.0484404370964464,0.8284842992843018,0.986695830700146,,,evalue,,non_calcule,0.044503969651879,0.0401550396525201,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
FBCF,1,panel_avec_effets_fixes,interne,random_walk,14,1.5735439147108288,1.2370723693667334,1.5646599021625756,1.3427704550083852,-0.6948551991346008,,,evalue,0.9616906660394096,calcule,0.0555925399403495,0.0552786721049481,False,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
FBCF,1,panel_avec_effets_fixes,finale,random_walk,4,1.451327246056813,1.3713566038727167,1.0484404370964464,0.8284842992843018,-0.6453058886929179,,,evalue,,non_calcule,0.0555855164033826,0.0401550396525201,False,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
FBCF,1,panel_leave_one_country_out,interne,random_walk,14,1.3533238287822509,1.0540831543098117,1.5646599021625756,1.3427704550083852,-0.5542899618129817,,,evalue,0.0945206243723684,calcule,0.0478122715867322,0.0552786721049481,False,niveau_ratio,"RMSE relative < baseline, pas de derive systematique, DM significatif : resultat le plus solide obtenu a ce stade"
FBCF,1,panel_leave_one_country_out,finale,random_walk,4,1.4929932435286728,1.3926455780824156,1.0484404370964464,0.8284842992843018,-0.7870267558900164,,,evalue,,non_calcule,0.0571813150023739,0.0401550396525201,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
FBCF,2,elasticnet,interne,random_walk,12,1.8420081033255025,1.5313337205049755,1.8009150362029755,1.5161011140605494,-0.9827843993863932,,,evalue,0.93774110438251,calcule,0.065831119587216,0.0643625035637226,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
FBCF,2,elasticnet,finale,random_walk,4,1.3723461029130113,1.2363837321875923,0.7849958274408018,0.6661881870716257,1.2363837321875923,,,evalue,,non_calcule,0.052560555878659,0.0300651686663708,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
FBCF,2,panel_avec_effets_fixes,interne,random_walk,12,1.567948834553645,1.395185992308398,1.8009150362029755,1.5161011140605494,-0.4142688069241114,,,evalue,0.5028384111773456,calcule,0.056036576086602,0.0643625035637226,False,niveau_ratio,"RMSE relative < baseline et pas de derive, DM non significatif ou non calcule"
FBCF,2,panel_avec_effets_fixes,finale,random_walk,4,1.6032818148606942,1.3475072687875436,0.7849958274408018,0.6661881870716257,0.1012082073547766,,,evalue,,non_calcule,0.0614053431859127,0.0300651686663708,False,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
FBCF,2,panel_leave_one_country_out,interne,random_walk,12,1.5324622638699337,1.3442303396575876,1.8009150362029755,1.5161011140605494,-0.1014965240257167,,,evalue,0.2638096516011701,calcule,0.0547683293974577,0.0643625035637226,False,niveau_ratio,"RMSE relative < baseline et pas de derive, DM non significatif ou non calcule"
